column_list,num_features,model_name,best_params,resampling_indicator,clustering_indicator,train_matthews_corrcoef,val_matthews_corrcoef,train_f2_score,val_f2_score,train_val_matthews_corrcoef,test_matthews_corrcoef,train_val_f2_score,test_f2_score
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",18,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.41557979948076895, 'colsample_bynode': 0.8796578219551102, 'colsample_bytree': 0.6774256031115008, 'enable_categorical': False, 'gamma': 4.496385035695829, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.0466713123, 'max_delta_step': 5, 'max_depth': 4, 'min_child_weight': 1.4392671591321204, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.752954721, 'reg_lambda': 0.943287611, 'scale_pos_weight': 1, 'subsample': 0.8988780177247613, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.04667131212874061, 'lambda': 0.9432876327148798, 'alpha': 0.7529546931067186, 'sample_type': 'weighted', 'normalize_type': 'forest', 'rate_drop': 0.6661381624176065, 'one_drop': 0.6745216153052686, 'skip_drop': 0.9756437689759038}",yes,no,0.9531037417866944,0.8864005765882187,0.9761159836970705,0.9418788225667036,0.9478799758690895,0.024021091393656928,0.9733790970712617,0.5125000000000001
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",18,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.21104837282212008, 'colsample_bynode': 0.7462014914716336, 'colsample_bytree': 0.1931746804092066, 'enable_categorical': False, 'gamma': 2.1075430477532264, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.166157976, 'max_delta_step': 10, 'max_depth': 6, 'min_child_weight': 1.3978196701081873, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.796150565, 'reg_lambda': 0.0457468629, 'scale_pos_weight': 1, 'subsample': 0.6788874945706801, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.16615797287944778, 'lambda': 0.04574686454658616, 'alpha': 0.7961505835410474, 'sample_type': 'uniform', 'normalize_type': 'tree', 'rate_drop': 0.22382254568276627, 'one_drop': 0.6567012293049148, 'skip_drop': 0.2042156039522398}",no,yes,0.5499196708388784,-0.005572782125753529,0.6797794579567005,0.49396655541222045,0.6114842953651883,0.0,0.7164522833230353,0.49547697368421045
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",18,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.9809239826861615, 'colsample_bynode': 0.8942583701327099, 'colsample_bytree': 0.9128089520154892, 'enable_categorical': False, 'gamma': 8.294148897659873, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.173786432, 'max_delta_step': 9, 'max_depth': 7, 'min_child_weight': 1.7085898680523415, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.56899029, 'reg_lambda': 0.167866141, 'scale_pos_weight': 1, 'subsample': 0.679330263045554, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.17378642436042235, 'lambda': 0.16786614068534145, 'alpha': 0.5689902957955808, 'sample_type': 'weighted', 'normalize_type': 'tree', 'rate_drop': 0.1136331330975684, 'one_drop': 0.8138036709797166, 'skip_drop': 0.8107393094269528}",no,yes,0.3392665862440255,0.08788707488040823,0.571765589148564,0.519375917978153,0.33290350293747467,0.0,0.566012549498219,0.49547697368421045
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",18,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.25104752476806313, 'colsample_bynode': 0.34128556757272444, 'colsample_bytree': 0.12616351891679345, 'enable_categorical': False, 'gamma': 0.594253185482928, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.189414337, 'max_delta_step': 4, 'max_depth': 3, 'min_child_weight': 2.8965172321687884, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.298384249, 'reg_lambda': 0.849517226, 'scale_pos_weight': 1, 'subsample': 0.47086042132654315, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.18941433471645475, 'lambda': 0.8495172338075574, 'alpha': 0.2983842637732257, 'sample_type': 'weighted', 'normalize_type': 'tree', 'rate_drop': 0.21439156431602469, 'one_drop': 0.5151121443199402, 'skip_drop': 0.5821115960175389}",no,no,0.25565052138798844,0.08788707488040823,0.5423705083682366,0.519375917978153,0.2715813547484405,0.0,0.5429129826581084,0.49547697368421045
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.07191085370825645, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 113, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.679274960555662,0.6422790774005589,0.8360492619990876,0.8150680763556528,0.6782505506992306,0.1600264264148338,0.8333042730273864,0.5550899116123132
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.03032975922938408, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 125, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.8365572349668422,0.760992815169879,0.9180100776496634,0.8791822570700258,0.8121991161951947,0.12401016335276407,0.9060004027349746,0.568393385171394
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.06859903660658606, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 58, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,yes,0.46428352779631393,0.1607598319600022,0.7683266007421192,0.5874436486617987,0.4611847233217131,0.11042693848557629,0.7676760569296949,0.5593502589649868
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0722282891497057, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 197, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.704689958324425,0.1919300353209592,0.8959333722106398,0.5956045464389061,0.6254836766296107,0.09402966776266072,0.8608505761938073,0.537603305785124
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,LogisticRegression,"{'C': 1.813375681232773, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.7701204768798707,0.7437699123696381,0.8844955558267863,0.87081093730684,0.7718937431140768,0.1813462346648546,0.8854067950304557,0.5938651704004306
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,LogisticRegression,"{'C': 1.7535847064687102, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.7689147328998845,0.7437699123696381,0.8838931092403902,0.87081093730684,0.7718937431140768,0.1813462346648546,0.8854067950304557,0.5938651704004306
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574']",19,LogisticRegression,"{'C': 0.7861983278475326, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,no,0.7451401894282041,0.743920606903657,0.8717848433690092,0.8707751403657609,0.7504528225052586,0.14735871421370586,0.8745160727604508,0.5778836548067317
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,LogisticRegression,"{'C': 1.4962479804591988, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.3629679451304172,0.23450672902122846,0.6877521974584664,0.6115190921198663,0.3504326509729294,0.0897860072650952,0.6797597042513863,0.5433028509951587
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,LogisticRegression,"{'C': 1.6904543859751158, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.3265982416954558,0.25564473473944044,0.5654440541550156,0.5635378392554535,0.33290350293747467,0.2954440975502043,0.566012549498219,0.551440329218107
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574']",19,LogisticRegression,"{'C': 0.44931044841745127, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,no,0.3497324366225335,0.24523306261731154,0.6734711931670846,0.6141263947378347,0.353009594074431,0.07279694455667561,0.6748676674484599,0.5286450784711582
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,DecisionTreeClassifier,"{'ccp_alpha': 0.001195691858342457, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,yes,1.0,0.8265411453730493,1.0,0.9116777681623287,0.9879776220489669,0.002730359778993792,0.9939727555824764,0.4985153037916856
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0019277108433734935, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.9837608007790998,0.8296233725910849,0.9918642946246926,0.9127619817194159,0.9686775110434523,-0.008614561178816151,0.9843369973783127,0.48949579831932777
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0018072289156626507, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.9837608007790998,0.8296233725910849,0.9918642946246926,0.9127619817194159,0.9710956144723829,-0.008614561178816151,0.9855407617159058,0.48949579831932777
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0018072289156626507, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.9837608007790998,0.8296233725910849,0.9918642946246926,0.9127619817194159,0.9710956144723829,-0.008614561178816151,0.9855407617159058,0.48949579831932777
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0018072289156626507, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.9837608007790998,0.8296233725910849,0.9918642946246926,0.9127619817194159,0.9710956144723829,-0.008614561178816151,0.9855407617159058,0.48949579831932777
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,DecisionTreeClassifier,"{'ccp_alpha': 0.004558404558404558, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.9796048622385086,0.12091116994343074,0.9842423433275211,0.5644532241894958,0.9797047660246573,0.16819991338828025,0.9843172971354426,0.5790123649778807
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.004607089933729158, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.9796048622385086,0.053104545146800096,0.9842423433275211,0.527959224071745,0.9797047660246573,0.15555489246922286,0.9843172971354426,0.5755942509673854
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.004607089933729158, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.9796048622385086,0.053104545146800096,0.9842423433275211,0.527959224071745,0.9797047660246573,0.15555489246922286,0.9843172971354426,0.5755942509673854
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0049684909074580175, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.9796048622385086,0.053104545146800096,0.9842423433275211,0.527959224071745,0.9590547931461916,0.15555489246922286,0.9683924740793708,0.5755942509673854
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,DecisionTreeClassifier,"{'ccp_alpha': 0.0049684909074580175, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.9796048622385086,0.053104545146800096,0.9842423433275211,0.527959224071745,0.9590547931461916,0.15555489246922286,0.9683924740793708,0.5755942509673854
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.12342753983592814, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 67, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.1840211725190921,0.13673369892673198,0.523164665535522,0.49784508905925673,0.0,0.0,0.4166666666666667,0.49547697368421045
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.12228580871028871, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 125, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.1815384511621906,0.13693396511349537,0.5215069029420951,0.49775992255499296,0.0,0.0,0.4166666666666667,0.49547697368421045
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.044164589693668765, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 131, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.7059949980351221,0.6270507558492191,0.8501298504698152,0.8096961343186185,0.7115828647456098,0.1340877783332465,0.8536352746123235,0.5500338829907386
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.07840317208801895, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 431, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,yes,0.3515584417977024,0.03331109450530515,0.6529640988137965,0.4710509217388953,0.28878409739437316,0.12509498237412392,0.6062621769606307,0.5406319154167691
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0368729824493963, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.3350563562649841,0.13490011929903006,0.6602993944444854,0.5428755607079545,0.2904581636940316,0.085747120050016,0.6287945527856753,0.5215721707702734
